path,subject,n_events,n_protraction,n_retraction,base_predictive_score,phase_predictive_score,delta_predictive_score,response_window_ms,minimum_neighbor_ms,endpoint,base_model,phase_basis,regularization_strength,n_selected_events,n_sessions,n_subjects,n_modeled_events,median_delta_predictive_score,mean_delta_predictive_score,n_positive,n_nonzero,p_two_sided,p_sign_two_sided,ci_low,ci_high
sub-anm217330/sub-anm217330_ses-20131126_behavior+icephys+ogen.nwb,anm217330,339,313,26,0.017737270963665064,0.016394792775785927,-0.001342478187879137,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm226692/sub-anm226692_ses-20140224_behavior+icephys+ogen.nwb,anm226692,640,525,115,0.02274461169902431,0.036454724604288335,0.013710112905264027,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm226694/sub-anm226694_ses-20140222_obj-1noi7y3_behavior+icephys+ogen.nwb,anm226694,367,275,92,0.004459663013864357,0.0018808721813406981,-0.0025787908325236586,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm226694/sub-anm226694_ses-20140222_obj-cj20ns_behavior+icephys+ogen.nwb,anm226694,362,311,51,0.06605888173357699,0.07489231207859037,0.008833430345013382,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm226694/sub-anm226694_ses-20140225_behavior+icephys+ogen.nwb,anm226694,478,293,185,0.08193390957356961,0.1321529628480429,0.05021905327447329,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm226695/sub-anm226695_ses-20140225_behavior+icephys+ogen.nwb,anm226695,154,103,51,0.03851059255547251,0.17751054108125786,0.13899994852578534,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm234230/sub-anm234230_ses-20140119_behavior+icephys+ogen.nwb,anm234230,290,230,60,0.03350999923144493,0.03376233553802299,0.0002523363065780604,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm234231/sub-anm234231_ses-20140126_behavior+icephys+ogen.nwb,anm234231,184,141,43,0.001775998167379389,-0.0017822917562533291,-0.003558289923632718,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm234232/sub-anm234232_ses-20140108_behavior+icephys+ogen.nwb,anm234232,282,202,80,0.02867664596287589,0.03659588741811648,0.007919241455240589,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
sub-anm244024/sub-anm244024_ses-20141112_obj-8tj80c_behavior+icephys+ogen.nwb,anm244024,107,91,16,0.0392044824269816,0.03889234299800992,-0.00031213942897168057,50,50,count,continuous_kinematics,two_harmonics,1.0,10097,30,19,9247,0.0078838593285111,0.02193115246396205,15,19,0.0016937255859375,0.0192108154296875,0.0008262166543120397,0.021207430079203615
