path,subject,beta_log_previous_interval,n_events,analysis,response_window_ms,baseline_window_ms,minimum_previous_interval_ms,n_selected_events,n_sessions,n_subjects,median_beta,mean_beta,n_positive,p_two_sided,ci_low,ci_high
sub-anm244024/sub-anm244024_ses-20141112_obj-jyoa6b_behavior+icephys+ogen.nwb,anm244024,0.11670074104064593,84,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm244025/sub-anm244025_ses-20141026_obj-1q7bmz0_behavior+icephys+ogen.nwb,anm244025,0.0972772607273866,357,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm244025/sub-anm244025_ses-20141026_obj-gspsia_behavior+icephys+ogen.nwb,anm244025,0.10975026881683564,201,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,0.04468022956959891,173,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm244028/sub-anm244028_ses-20141021_obj-1a5sqoc_behavior+icephys+ogen.nwb,anm244028,0.22323168877905034,125,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm244028/sub-anm244028_ses-20141022_behavior+icephys+ogen.nwb,anm244028,0.11520163199504757,130,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,0.06972728809404627,270,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,0.023217966021370058,363,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,0.24408846795278638,130,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm266951/sub-anm266951_ses-20141201_obj-1i6vt6d_behavior+icephys+ogen.nwb,anm266951,0.4274289010471767,83,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,0.07372871465755347,449,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,0.0625175874662084,687,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,0.02297838113673331,616,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,0.1394340865078571,185,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,0.29084564855794914,367,baseline_response_window_sensitivity,10,10,0,16950,38,21,0.03733862754691386,0.06907159951169944,16,0.017546653747558594,0.011988350703579606,0.10351376477211112
sub-anm106211/sub-anm106211_ses-20100925_behavior+icephys.nwb,anm106211,0.019725756289182113,269,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm131970/sub-anm131970_ses-20110511_behavior+icephys.nwb,anm131970,0.1882021233761115,84,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm134333/sub-anm134333_ses-20110601_behavior+icephys.nwb,anm134333,-0.13804813383535952,209,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm17702/sub-anm17702_ses-20100507_behavior+icephys.nwb,anm17702,0.1467866367785773,347,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm211295/sub-anm211295_ses-20131015_behavior+icephys+ogen.nwb,anm211295,0.09754398356518101,151,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm215592/sub-anm215592_ses-20131015_obj-odx8px_behavior+icephys+ogen.nwb,anm215592,-0.1935066191668371,165,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm215592/sub-anm215592_ses-20131017_behavior+icephys+ogen.nwb,anm215592,-0.14100465452504363,243,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm215592/sub-anm215592_ses-20131023_behavior+icephys+ogen.nwb,anm215592,0.016266451664923076,397,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm217330/sub-anm217330_ses-20131126_behavior+icephys+ogen.nwb,anm217330,0.17455040155538554,259,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm226692/sub-anm226692_ses-20140224_behavior+icephys+ogen.nwb,anm226692,-0.15339428365024957,546,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm226694/sub-anm226694_ses-20140222_obj-1noi7y3_behavior+icephys+ogen.nwb,anm226694,0.0028606063579620367,276,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm226694/sub-anm226694_ses-20140222_obj-cj20ns_behavior+icephys+ogen.nwb,anm226694,0.019517481630331124,264,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm226694/sub-anm226694_ses-20140225_behavior+icephys+ogen.nwb,anm226694,0.053040862254360464,406,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm226695/sub-anm226695_ses-20140224_obj-y42tpg_behavior+icephys+ogen.nwb,anm226695,-0.20416470086142063,117,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm226695/sub-anm226695_ses-20140225_behavior+icephys+ogen.nwb,anm226695,-0.14976271180449796,155,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm234230/sub-anm234230_ses-20140119_behavior+icephys+ogen.nwb,anm234230,-0.02243640183962886,220,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm234231/sub-anm234231_ses-20140126_behavior+icephys+ogen.nwb,anm234231,0.025805742274700394,131,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm234232/sub-anm234232_ses-20140108_behavior+icephys+ogen.nwb,anm234232,0.13691363663791856,167,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm244024/sub-anm244024_ses-20141112_obj-8tj80c_behavior+icephys+ogen.nwb,anm244024,-0.07653790197572208,121,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm244025/sub-anm244025_ses-20141026_obj-1q7bmz0_behavior+icephys+ogen.nwb,anm244025,-0.08185907724335331,179,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm244025/sub-anm244025_ses-20141026_obj-gspsia_behavior+icephys+ogen.nwb,anm244025,0.1093314027934271,85,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,-0.025247383099054645,99,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,-0.016449049106930874,189,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,-0.10313321647378756,292,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,-0.01887156095576526,148,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,0.023429206927015583,362,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,0.5082998351476775,94,baseline_response_window_sensitivity,10,10,100,7567,27,19,0.013736162775036892,0.028417736050913175,11,0.70855712890625,-0.05979113279035922,0.09754398356518101
sub-anm106211/sub-anm106211_ses-20100925_behavior+icephys.nwb,anm106211,0.028904414578774115,746,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm106213/sub-anm106213_ses-20101215_obj-1copi4i_behavior+icephys.nwb,anm106213,0.01521947649232322,910,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm106213/sub-anm106213_ses-20101215_obj-1ykz3wz_behavior+icephys.nwb,anm106213,0.015117782242031603,392,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm131970/sub-anm131970_ses-20110511_behavior+icephys.nwb,anm131970,0.1197982302901806,239,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm134333/sub-anm134333_ses-20110601_behavior+icephys.nwb,anm134333,0.028413935791533743,453,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm17702/sub-anm17702_ses-20100507_behavior+icephys.nwb,anm17702,0.10873785556154211,1186,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm211295/sub-anm211295_ses-20131015_behavior+icephys+ogen.nwb,anm211295,-0.062316590362767654,409,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm215592/sub-anm215592_ses-20131015_obj-8s1awh_behavior+icephys+ogen.nwb,anm215592,0.03378546039022026,342,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm215592/sub-anm215592_ses-20131015_obj-odx8px_behavior+icephys+ogen.nwb,anm215592,0.11439472755625507,442,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm215592/sub-anm215592_ses-20131017_behavior+icephys+ogen.nwb,anm215592,-0.03132557936212893,638,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm215592/sub-anm215592_ses-20131023_behavior+icephys+ogen.nwb,anm215592,0.0786048637185085,977,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm217330/sub-anm217330_ses-20131126_behavior+icephys+ogen.nwb,anm217330,0.15189579453125804,570,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm226692/sub-anm226692_ses-20140224_behavior+icephys+ogen.nwb,anm226692,-0.0349766435405732,817,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm226694/sub-anm226694_ses-20140222_obj-1noi7y3_behavior+icephys+ogen.nwb,anm226694,0.09771525622336757,633,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm226694/sub-anm226694_ses-20140222_obj-cj20ns_behavior+icephys+ogen.nwb,anm226694,0.010586846684807596,716,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm226694/sub-anm226694_ses-20140225_behavior+icephys+ogen.nwb,anm226694,0.07845777864624656,841,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm226695/sub-anm226695_ses-20140224_obj-1d0uka0_behavior+icephys+ogen.nwb,anm226695,0.1684459294218409,155,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm226695/sub-anm226695_ses-20140224_obj-y42tpg_behavior+icephys+ogen.nwb,anm226695,0.10258598646591335,248,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm226695/sub-anm226695_ses-20140225_behavior+icephys+ogen.nwb,anm226695,0.1488544532872814,310,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm234230/sub-anm234230_ses-20140119_behavior+icephys+ogen.nwb,anm234230,-0.08146711413429894,454,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm234231/sub-anm234231_ses-20140126_behavior+icephys+ogen.nwb,anm234231,-0.08879485221958969,282,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm234232/sub-anm234232_ses-20140108_behavior+icephys+ogen.nwb,anm234232,0.04874488316049169,468,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244024/sub-anm244024_ses-20141111_behavior+icephys+ogen.nwb,anm244024,-0.16337207376786586,93,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244024/sub-anm244024_ses-20141112_obj-8tj80c_behavior+icephys+ogen.nwb,anm244024,0.07000170423184605,263,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244024/sub-anm244024_ses-20141112_obj-jyoa6b_behavior+icephys+ogen.nwb,anm244024,0.1560224127969255,84,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244025/sub-anm244025_ses-20141026_obj-1q7bmz0_behavior+icephys+ogen.nwb,anm244025,0.0666562218102425,357,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244025/sub-anm244025_ses-20141026_obj-gspsia_behavior+icephys+ogen.nwb,anm244025,0.08636726793880053,201,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,0.1071669382192729,173,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244028/sub-anm244028_ses-20141021_obj-1a5sqoc_behavior+icephys+ogen.nwb,anm244028,0.24500944969014374,125,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm244028/sub-anm244028_ses-20141022_behavior+icephys+ogen.nwb,anm244028,0.10868006510110634,130,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,0.1506019507253586,270,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,0.06034402388736235,363,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,0.2507720483543295,130,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-anm266951/sub-anm266951_ses-20141201_obj-1i6vt6d_behavior+icephys+ogen.nwb,anm266951,0.457360413641795,83,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,0.08184689649993807,449,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,0.11926001554090085,687,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,0.07721801738653304,616,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,0.1359634526217845,185,baseline_response_window_sensitivity,10,20,0,16950,39,21,0.07651174487452152,0.08640508504949988,17,0.0032787322998046875,0.028904414578774115,0.10873785556154211
