path,subject,beta_log_previous_interval,n_events,analysis,response_window_ms,baseline_window_ms,minimum_previous_interval_ms,n_selected_events,n_sessions,n_subjects,median_beta,mean_beta,n_positive,p_two_sided,ci_low,ci_high
sub-anm244025/sub-anm244025_ses-20141026_obj-gspsia_behavior+icephys+ogen.nwb,anm244025,0.08975606860501958,201,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,0.020737684805087947,173,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm244028/sub-anm244028_ses-20141021_obj-1a5sqoc_behavior+icephys+ogen.nwb,anm244028,0.2325524689034521,125,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm244028/sub-anm244028_ses-20141022_behavior+icephys+ogen.nwb,anm244028,-0.17913910982553377,130,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,-0.019382196891112105,270,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,-0.15693106769341808,363,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,0.17006900021814864,130,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm266951/sub-anm266951_ses-20141201_obj-1i6vt6d_behavior+icephys+ogen.nwb,anm266951,0.4274289010471767,83,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,-0.010078875668472691,449,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,0.057984474643007045,687,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,-0.013918955332377924,616,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,-0.19071696774994912,185,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,0.31087894783398395,367,post_only,10,,0,16950,38,21,0.011988350703579717,0.030553271327644446,12,0.7334699630737305,-0.06011649022601717,0.0476071720671155
sub-anm106211/sub-anm106211_ses-20100925_behavior+icephys.nwb,anm106211,-0.1551004108508398,739,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm106213/sub-anm106213_ses-20101215_obj-1copi4i_behavior+icephys.nwb,anm106213,0.03113461217671125,898,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm131970/sub-anm131970_ses-20110511_behavior+icephys.nwb,anm131970,0.09299175511969587,226,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm134333/sub-anm134333_ses-20110601_behavior+icephys.nwb,anm134333,0.05097080597427378,431,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm17702/sub-anm17702_ses-20100507_behavior+icephys.nwb,anm17702,0.07934113296157558,1162,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm211295/sub-anm211295_ses-20131015_behavior+icephys+ogen.nwb,anm211295,-0.07170387464389105,402,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm215592/sub-anm215592_ses-20131015_obj-8s1awh_behavior+icephys+ogen.nwb,anm215592,-0.13791597991522486,340,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm215592/sub-anm215592_ses-20131015_obj-odx8px_behavior+icephys+ogen.nwb,anm215592,-0.015354445362755653,439,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm215592/sub-anm215592_ses-20131017_behavior+icephys+ogen.nwb,anm215592,0.007853855931548054,635,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm215592/sub-anm215592_ses-20131023_behavior+icephys+ogen.nwb,anm215592,-0.1354231699987114,966,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm217330/sub-anm217330_ses-20131126_behavior+icephys+ogen.nwb,anm217330,0.18335210098502314,567,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm226692/sub-anm226692_ses-20140224_behavior+icephys+ogen.nwb,anm226692,-0.009089099135945078,803,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm226694/sub-anm226694_ses-20140222_obj-1noi7y3_behavior+icephys+ogen.nwb,anm226694,0.018818993479775892,632,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm226694/sub-anm226694_ses-20140222_obj-cj20ns_behavior+icephys+ogen.nwb,anm226694,-0.2583262635732529,705,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm226694/sub-anm226694_ses-20140225_behavior+icephys+ogen.nwb,anm226694,-0.07832023860110565,831,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm226695/sub-anm226695_ses-20140224_obj-1d0uka0_behavior+icephys+ogen.nwb,anm226695,-0.0916052515512143,151,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm226695/sub-anm226695_ses-20140224_obj-y42tpg_behavior+icephys+ogen.nwb,anm226695,-0.062220678448666966,241,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm226695/sub-anm226695_ses-20140225_behavior+icephys+ogen.nwb,anm226695,-0.2038091351481591,299,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm234230/sub-anm234230_ses-20140119_behavior+icephys+ogen.nwb,anm234230,-0.04487861370871499,452,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm234231/sub-anm234231_ses-20140126_behavior+icephys+ogen.nwb,anm234231,-0.10546888273222167,281,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm234232/sub-anm234232_ses-20140108_behavior+icephys+ogen.nwb,anm234232,0.053352091651149625,467,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244024/sub-anm244024_ses-20141111_behavior+icephys+ogen.nwb,anm244024,-0.18555638284496417,91,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244024/sub-anm244024_ses-20141112_obj-8tj80c_behavior+icephys+ogen.nwb,anm244024,0.00734951100822491,260,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244024/sub-anm244024_ses-20141112_obj-jyoa6b_behavior+icephys+ogen.nwb,anm244024,0.06435499148239024,83,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244025/sub-anm244025_ses-20141026_obj-1q7bmz0_behavior+icephys+ogen.nwb,anm244025,-0.08616666286770171,346,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244025/sub-anm244025_ses-20141026_obj-gspsia_behavior+icephys+ogen.nwb,anm244025,0.049529562468255045,196,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,0.020737684805087947,173,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244028/sub-anm244028_ses-20141021_obj-1a5sqoc_behavior+icephys+ogen.nwb,anm244028,0.23239845880008098,124,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm244028/sub-anm244028_ses-20141022_behavior+icephys+ogen.nwb,anm244028,-0.1800911972754766,128,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,0.03789732798157634,263,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,-0.165548188995785,360,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,0.22767060138741269,128,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm266951/sub-anm266951_ses-20141201_obj-1i6vt6d_behavior+icephys+ogen.nwb,anm266951,0.4274289010471767,83,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,-0.012671011894895555,445,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,0.05175358363763981,673,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,-0.011034119322388458,598,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,-0.20935844180286206,181,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,0.36735187170667494,362,post_only,10,,20,16691,38,21,0.00734951100822491,0.03286578574781612,11,0.682713508605957,-0.04487861370871499,0.05097080597427378
sub-anm106211/sub-anm106211_ses-20100925_behavior+icephys.nwb,anm106211,-0.16387225874434946,722,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm106213/sub-anm106213_ses-20101215_obj-1copi4i_behavior+icephys.nwb,anm106213,0.032530372327525814,888,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm131970/sub-anm131970_ses-20110511_behavior+icephys.nwb,anm131970,0.10468554532087697,223,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm134333/sub-anm134333_ses-20110601_behavior+icephys.nwb,anm134333,0.0439542004173971,408,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm17702/sub-anm17702_ses-20100507_behavior+icephys.nwb,anm17702,0.09887829063646505,1108,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm211295/sub-anm211295_ses-20131015_behavior+icephys+ogen.nwb,anm211295,-0.08492909442387092,390,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm215592/sub-anm215592_ses-20131015_obj-8s1awh_behavior+icephys+ogen.nwb,anm215592,-0.147411780006469,333,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm215592/sub-anm215592_ses-20131015_obj-odx8px_behavior+icephys+ogen.nwb,anm215592,-0.0032666010064241746,435,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm215592/sub-anm215592_ses-20131017_behavior+icephys+ogen.nwb,anm215592,0.007272016020801048,622,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm215592/sub-anm215592_ses-20131023_behavior+icephys+ogen.nwb,anm215592,-0.13891877411743242,950,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm217330/sub-anm217330_ses-20131126_behavior+icephys+ogen.nwb,anm217330,0.18324704823704374,548,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm226692/sub-anm226692_ses-20140224_behavior+icephys+ogen.nwb,anm226692,-0.013055848210293014,792,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm226694/sub-anm226694_ses-20140222_obj-1noi7y3_behavior+icephys+ogen.nwb,anm226694,0.011212209241149351,604,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm226694/sub-anm226694_ses-20140222_obj-cj20ns_behavior+icephys+ogen.nwb,anm226694,-0.24090207757309917,670,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm226694/sub-anm226694_ses-20140225_behavior+icephys+ogen.nwb,anm226694,0.008612437214888857,805,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm226695/sub-anm226695_ses-20140224_obj-1d0uka0_behavior+icephys+ogen.nwb,anm226695,0.03321573773461789,133,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm226695/sub-anm226695_ses-20140224_obj-y42tpg_behavior+icephys+ogen.nwb,anm226695,-0.06784894137093672,228,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm226695/sub-anm226695_ses-20140225_behavior+icephys+ogen.nwb,anm226695,-0.1686006060937569,288,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm234230/sub-anm234230_ses-20140119_behavior+icephys+ogen.nwb,anm234230,-0.048309495247708945,444,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm234231/sub-anm234231_ses-20140126_behavior+icephys+ogen.nwb,anm234231,-0.12597572544431024,272,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm234232/sub-anm234232_ses-20140108_behavior+icephys+ogen.nwb,anm234232,0.07253500726331472,460,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm244024/sub-anm244024_ses-20141111_behavior+icephys+ogen.nwb,anm244024,-0.21021954413616767,90,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm244024/sub-anm244024_ses-20141112_obj-8tj80c_behavior+icephys+ogen.nwb,anm244024,-0.004916361517335828,252,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm244025/sub-anm244025_ses-20141026_obj-1q7bmz0_behavior+icephys+ogen.nwb,anm244025,-0.06181328239826805,328,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm244025/sub-anm244025_ses-20141026_obj-gspsia_behavior+icephys+ogen.nwb,anm244025,0.039599967462603664,190,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,0.021448366814406483,168,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm244028/sub-anm244028_ses-20141021_obj-1a5sqoc_behavior+icephys+ogen.nwb,anm244028,0.23370226769901842,120,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm244028/sub-anm244028_ses-20141022_behavior+icephys+ogen.nwb,anm244028,-0.2176808708808927,122,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,0.008421047107141606,255,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,-0.1086435659923249,354,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,0.19252688680481267,124,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,0.002205240412321622,429,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,0.07228613975886955,642,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,-0.014011764514725616,570,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,-0.20798663938893852,178,post_only,10,,30,16170,36,20,0.0012588925279698043,0.011994974527465558,10,0.9854354858398438,-0.05807921830932283,0.03824228637246146
